fldCustId|fldUserId|fldCustomerName|fldCustomerFlag|fldPasswordEncrMethod|fldPasswordEncrKey|fldAllowRegisterUs|fldIsEmpIdMandatory|fldDefURL|fldDefaultLanguageId|LogOutSetting|LogOutURL|fldisuse3customer|fldmaxstudentlimit|fldallowautomatedreports|fldallowadminssl|fldtimezoneid|Obselete_fldAllowStudentToEditProfile|Obselete_fldAllowStudentToChangeLanguage|fldDisplayEmployeeIDas|Obselete_fldAllowStudentToChangePassword|Obselete_fldAllowStudentToChangeEmailID|Obselete_fldAllowStudentToChangeEmpID|charAllowInheritance|charPrimaryKeyIdentifier|strLftpLocation|strUsername|strPassword|charAutomaticReminder_OLD|charUserPastDueMandatory_OLD|charUserPastDueOptional_OLD|charManagerPastDueMandatory_OLD|charManagerPastDueOptional_OLD|charManagerIncompleteMandatory_OLD|charManagerIncompleteOptional_OLD|charUserIncompleteMandatoryTraining_OLD|charUserIncompleteOptionalTraining_OLD|charRecurrenceType_OLD|intStartTimeHour_OLD|intStartTimeMinute_OLD|charStartTimeAMPM_OLD|dtmStartDate_OLD|fldsupportEmailId|fldsupportOption|charMyReport|intmaxcourses|fldAllowDomain|fldAllowLDAP|IntLogRetentionPeriod|CharUserEmailLog|fldPasswordMethod|fldSelfRegStudPass|fldAutoResetonFailure|fldHandleFailedCourses|Obsolete_intMinPasswordLength|Obsolete_chrIsPasswordUniquenessRequired|Obselete_CharManagerPermission|charIsEmailIdMandatory|charIsUserLoginWithEmailId|charIsUserLoginWithEmployeeId|charEcommerce|charSelfRegEmailVerification|fldAllowRegDivDepSelection|Obselete_charAllowUserToChangeHireDate|charCertificationCourseUnEnrollmentSetting|strTheme|strCustomName|bitDisplayForgotPasswordLink|bitDisplayLanguageSelector|Obselete_charAllowUserToChangeCompanyOrEmployer|Obselete_charAlloUserToChangeTimeZone|intFindUsersLimit|bitILT|bitIncludeiCalendarILT_OLD|bitIncludeiCalendarWBT_OLD|intILTSessionsLimit|SharedKey|bitRequireUserToAgreeTermsService|intEditionID|intAuthorCount|intManagerCount|intOrgAdminCount|intPasswordAdminCount|dtCreatedOn|strARBSubscriptionID|dtSubscriptionStartDate|strAccountGUID|bitDisplayPortalCalendarLink|bitDisplayLearnerCalendarlink|bitCertification|bitEnableCustomField|Obselete_charAllowStudentSCORMFootPrint|bitAllowManagerToChangeUserTranscript|bitPreserveCertificate|bitSendCertificateInPDF_OLD|bitEnableEmailNotifications_OLD|intInactivateUserGracePeriod|bitInactivateUser|bitEnrollMeInCourseDefaultFlag|bitIsEnableVolumeDiscount|strDefaultPage|bitIsFooterEnabled|intMinThreshold|intMaxThreshold|Obsolete_bitPasswordIncludeUpperCase|Obsolete_bitPasswordIncludeNumeric|Obsolete_bitPasswordIncludeSpecialChar|bitEnableAccountLockOutPolicy|intAccountLockoutFailedAttemptThreshold|bitEnableAccountUnLockPolicy|intAccountUnLockAfterMinutes|Obsolete_bitEnablePasswordExpirationPolicy|Obsolete_intPasswordValidForDays|strOldPasswordEncrMethod|bitIsBrandingEnabled|charCreatedByMethod|strEmailRelayOption|bitSwitchToNewLC|charAccountType|bitIsEAEIntegration|charEAEReportType|bitIsAppIntegration|bitSAMLVerificationEnable|bitShowCompletedCourses|bitIsUserMustChangePassword|bitIsSkipLearnerDashboard|bitIsZoltarEnable|sys_ROWVERSION|strCreatedByClient
1431|584879|j2|A|SHA2|uxiZdHb0MDMQwXVWMHqXrqSJR0aXG1Az3jb8ioRIcdo=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|j2|1|0|N|Y|NULL|1|1|1|-1|uxiZdHb0MDMQwXVWMHqXrqSJR0aXG1Az3jb8ioRIcdo=|0|1|NULL|NULL|NULL|NULL|2015-08-27 10:03:41.690|NULL|NULL|FDE2C7BB-8B76-4318-BB57-1543FBD45513|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7608|NULL
1432|584884|j3|A|SHA2|MujS06cG8rGxABDm/dTZPN8aIP51aST7vsaEuVraFd8=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|j3|1|0|N|Y|NULL|1|1|1|-1|MujS06cG8rGxABDm/dTZPN8aIP51aST7vsaEuVraFd8=|0|1|NULL|NULL|NULL|NULL|2015-08-27 11:18:44.770|NULL|NULL|5717E293-326B-4B92-B099-F2A2A059EAC8|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7609|NULL
1433|584893|j4|A|SHA2|NtDjzJBTYqHIZiNkFWbF2qEVpJXrudbMJHIlVJWrCjg=|0|1|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|D|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|N|N|Y|Y|N|N|N|L|Gray|j4|1|0|N|Y|NULL|1|1|1|-1|NtDjzJBTYqHIZiNkFWbF2qEVpJXrudbMJHIlVJWrCjg=|0|1|NULL|NULL|NULL|NULL|2015-08-28 09:48:55.900|NULL|NULL|5CFC7004-236B-43A0-90BA-4D8C3512CF55|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760A|NULL
1434|584898|Uday Technology|A|SHA2|AhTd6kcvsijBmLOmhun8iar//vaRgpcbeS586rRGS+4=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|Uday|1|0|N|Y|NULL|1|1|1|-1|AhTd6kcvsijBmLOmhun8iar//vaRgpcbeS586rRGS+4=|0|1|NULL|NULL|NULL|NULL|2015-08-31 11:05:25.640|NULL|NULL|2D74E883-E108-4FE7-A49A-00C5C324C947|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760B|NULL
1435|584900|xyz technologis|A|SHA2|sd2TQbgYV7F1Hh4iMR+u5CM3xvGLDFv+LmwBw+AuGe4=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|xyz|1|0|N|Y|NULL|0|1|1|-1|sd2TQbgYV7F1Hh4iMR+u5CM3xvGLDFv+LmwBw+AuGe4=|0|1|NULL|NULL|NULL|NULL|2015-08-31 11:11:49.583|NULL|NULL|ADBB3AE2-B1FB-4C62-B0F7-9647A9F8C086|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760C|NULL
1436|584902|aaa|A|SHA2|/e332jHLmFwoJoYKSBwJLs7sqQyPkDZS9kLMyEJd9Gw=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|aaa|1|0|N|Y|NULL|0|1|1|-1|S8H2s7Rm81tahNdRWaD4VPOMgNoGV10jsBLi0p6OYX8=|0|1|NULL|NULL|NULL|NULL|2015-08-31 11:15:04.217|NULL|NULL|102B9AE0-AEB8-409F-92EC-769CBDC56BC4|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760D|NULL
1437|584904|Swami|A|SHA2|+ZwvWD0bZrCN1Hqov7+uiORXFfOv4DSDNg0FWvjSkrY=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|Swami|1|0|N|Y|NULL|0|1|1|-1|+ZwvWD0bZrCN1Hqov7+uiORXFfOv4DSDNg0FWvjSkrY=|0|1|NULL|NULL|NULL|NULL|2015-08-31 12:29:27.450|NULL|NULL|00479AE7-5342-4793-A11B-63D69DDBF315|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760E|NULL
1438|584906|prashant technologies|A|SHA2|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|prashant|1|0|N|Y|-1|1|1|1|-1|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|1|NULL|NULL|NULL|NULL|2015-08-31 12:33:52.037|NULL|NULL|298FBEA7-AB19-4783-AD26-4A2E97A8D73A|0|0|1|1|Y|1|1|0|1|0|1|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|ECO|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D760F|NULL
1439|584908|prashant technologies|P|SHA2|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|prashant|1|0|N|Y|NULL|0|1|1|-1|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|1|NULL|NULL|NULL|NULL|2015-08-31 12:44:37.497|NULL|NULL|BB2CF493-E280-4324-8089-67005FD40B72|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E26422|NULL
1440|584910|prashant technologies|P|SHA2|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|prashant|1|0|N|Y|NULL|0|1|1|-1|Vs514iIxvELzk7qoUK+kFNC8ST+Ql5DLjhboVdhpdFE=|0|1|NULL|NULL|NULL|NULL|2015-08-31 12:47:09.663|NULL|NULL|2D83AB40-2E59-4082-96D3-72B570DF522D|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E26423|NULL
1441|584912|Organization|A|SHA2|BZk1FacS+9vWlBN6oQsNy/RCVVrpCkR0z7ATuwsjBjM=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|Organization|1|0|N|Y|NULL|0|1|1|-1|BZk1FacS+9vWlBN6oQsNy/RCVVrpCkR0z7ATuwsjBjM=|0|1|NULL|NULL|NULL|NULL|2015-08-31 12:52:50.133|NULL|NULL|7E532C1F-2073-4F83-90B8-44473685FAA4|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7612|NULL
1442|584914|Harish System Pvt Ltd|A|SHA2|5sqEBBN6kxmBOqw/ZGucir8TqJ2ub0diik7V2+xL1gI=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|Harish|1|0|N|Y|NULL|0|1|1|-1|5sqEBBN6kxmBOqw/ZGucir8TqJ2ub0diik7V2+xL1gI=|0|1|NULL|NULL|NULL|NULL|2015-09-01 04:40:08.847|NULL|NULL|4A9A8538-DCEB-4692-861D-98B087475458|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7613|NULL
1443|584916|Ganesh Solutions Pvt Ltd|A|SHA2|iLGsIEA44kpn7+V7ukpbTku+qInaberFxewh92wALy4=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|Ganesh|1|0|N|Y|NULL|0|1|1|-1|iLGsIEA44kpn7+V7ukpbTku+qInaberFxewh92wALy4=|0|1|NULL|NULL|NULL|NULL|2015-09-01 05:35:00.977|NULL|NULL|08345A45-B267-4480-97A7-39F5586614EC|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7614|NULL
1444|584927|testemail90|A|SHA2|ZkJskMvx0JgWNN4jzKpDqN2/BTnMn/m3380JUZW1+pA=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|testemail90|1|0|N|Y|NULL|1|1|1|-1|ZkJskMvx0JgWNN4jzKpDqN2/BTnMn/m3380JUZW1+pA=|0|1|NULL|NULL|NULL|NULL|2015-09-04 11:12:25.813|NULL|NULL|19FA78C1-FAC1-4840-8CF3-59CECA2018BE|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7615|NULL
1445|584929|ZX1|A|SHA2|FttPBXU+7yUSkuKSSlCMFZ/97c9BhHQFoLJoj017gas=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|ZX1|1|0|N|Y|-1|0|1|1|-1|Erz3prEBKDny5W668x/kPbbfA6+eTTPTtGACtjRnq/M=|0|1|NULL|NULL|NULL|NULL|2015-09-04 11:20:18.007|NULL|NULL|E57AFD86-4955-42C2-991C-3BF1693568FF|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|0|ECO|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7616|NULL
1446|584931|ZX2|P|SHA2|/fx723wMkJig0AN3UxP9ZBw3pk2qGzX152+35yB7sXM=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|N|Y|Y|Y|N|N|N|N|N|L|Gray|ZX2|1|0|N|Y|NULL|0|1|1|-1|fjYLiPJGRmgyoOWQ5z24N125t8T8Wcabm+CALNDXjss=|0|1|NULL|NULL|NULL|NULL|2015-09-04 11:26:57.337|NULL|NULL|874F0171-73DA-41B1-B6B7-D877162BBFF1|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|0|0|0|0|0|NULL|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E26424|NULL
1447|584933|ZX7|A|SHA2|ArqJDB4JIDiWAqf7ZmQDNV+sgkDgb4Fv6E59JubEzHg=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|ZX7|1|0|N|Y|NULL|0|1|1|-1|ArqJDB4JIDiWAqf7ZmQDNV+sgkDgb4Fv6E59JubEzHg=|0|1|NULL|NULL|NULL|NULL|2015-09-10 06:40:19.753|NULL|NULL|2F29366B-413B-4151-A864-F493AEBF03D5|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7618|NULL
1448|584968|NewORGG|A|SHA2|jlfmbzntwKGqLMNiWv55En7XVBS5HVp7RIUX89qKGHI=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|NewORGG|1|0|N|Y|NULL|1|1|1|-1|jlfmbzntwKGqLMNiWv55En7XVBS5HVp7RIUX89qKGHI=|0|1|NULL|NULL|NULL|NULL|2015-09-24 14:00:57.357|NULL|NULL|96574242-E3DE-4467-991A-E95A1A4FE2A5|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7619|NULL
1449|584986|bx1|A|SHA2|fB8ReuZTYwV0kr5YlqU8rvGPFbvkjM9nxyyG6i7DP0o=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|bx1|1|0|N|Y|NULL|1|1|1|-1|fB8ReuZTYwV0kr5YlqU8rvGPFbvkjM9nxyyG6i7DP0o=|0|1|NULL|NULL|NULL|NULL|2015-10-29 06:43:47.433|NULL|NULL|725B059C-C988-44D2-991A-361C88F834B2|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D761A|NULL
1450|584988|bx2|A|SHA2|7IyTY5IQoXNI40UjLWduZtrWgmk+EHs2v+RE+CSqd18=|0|0|C|1|C|NULL|Y|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|bx2|1|0|N|Y|NULL|1|1|1|-1|7IyTY5IQoXNI40UjLWduZtrWgmk+EHs2v+RE+CSqd18=|0|1|NULL|NULL|NULL|NULL|2015-10-29 08:08:09.750|NULL|NULL|DF4CE286-785D-47AC-96C9-E9743719E1CD|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D761B|NULL
1451|584991|UnitTesting1_DontChangeData|A|SHA2|oOHM+lPgMoU7WSfklYDnRw5jGwhM9B79E/ezNMPD838=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|UnitTesting1|1|0|N|Y|NULL|1|1|1|-1|vrLfhiF8ZFFmRwveX2TYYOJ5SVcShHgVNxInl7t3EXA=|0|1|NULL|NULL|NULL|NULL|2015-11-04 05:35:13.240|NULL|NULL|04D6EDFE-856B-4EA6-8E6A-5B94C94B2C18|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D761C|NULL
1452|584995|Rana Test Inspired eLearning India Private Limited Company Pune|P|SHA2|JGvOu9bLcqCtavhQVVlkiEx96RU7blb3CDu9X6rBVxw=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|RanaDuttaTest|1|0|N|Y|NULL|1|1|1|-1|JGvOu9bLcqCtavhQVVlkiEx96RU7blb3CDu9X6rBVxw=|0|1|NULL|NULL|NULL|NULL|2015-11-13 09:13:00.743|NULL|NULL|B161CD5B-51B7-4ADF-90B4-81ADC10C48E9|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|0|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x0000000000E26425|NULL
1453|584997|NewLogin|A|SHA2|t/IdqkXeVtotFT1iCp63K/gGI52418H/6zOCZw5lZKA=|0|0|C|1|C|NULL|N|-1|N|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|N|N|N|N|L|Gray|NewLogin|1|0|N|Y|NULL|0|1|1|-1|t/IdqkXeVtotFT1iCp63K/gGI52418H/6zOCZw5lZKA=|0|1|NULL|NULL|NULL|NULL|2015-11-13 09:29:50.317|NULL|NULL|385EE218-5C54-4A7E-A41E-34F62957E7A9|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D761E|NULL
1454|584999|Eomtest18112015|A|SHA2|jzMYi7RCrLuJ9r1TMPfbOIMNpPAWeiFWBScfUIzFKkM=|0|0|C|1|C|NULL|Y|-1|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|Y|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|Eomtest18112015|1|0|N|Y|NULL|1|1|1|-1|jzMYi7RCrLuJ9r1TMPfbOIMNpPAWeiFWBScfUIzFKkM=|0|1|NULL|NULL|NULL|NULL|2015-11-18 11:40:08.643|NULL|NULL|02434E61-0D19-4BDE-B28A-A9C8AD7072D3|0|0|1|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D761F|NULL
1455|585004|ML Test|A|SHA2|NMi6dX/nFfh13BQAW7OsNmMFN0/9uhveiohHFMy48+4=|0|0|C|1|C|NULL|N|10|Y|Y|2|Y|Y|Employee ID|Y|Y|Y|Y|E|NULL|NULL|NULL|N|N|N|N|N|N|N|N|N|D|1|0|AM|NULL|NULL|1|N|-1|Y|N|3|D |UserSpecfiedPass|NULL|N|2|8|NULL|Y|Y|Y|N|Y|N|N|N|L|Gray|MLTEST|1|0|N|Y|-1|0|1|1|-1|NMi6dX/nFfh13BQAW7OsNmMFN0/9uhveiohHFMy48+4=|0|1|NULL|NULL|NULL|NULL|2015-11-24 07:05:54.727|NULL|NULL|EC472C2D-2DE8-47E9-93A8-4FD371671E89|0|0|0|1|Y|1|1|0|1|0|0|0|0|default.aspx|0|50|70|0|0|0|0|NULL|0|NULL|0|90|NULL|1|MAN|S|0|P|0|NULL|1|0|1|0|0|0|0x00000000006D7620|NULL
